id,target,epsilon,delta,tempo_inicio,tempo_fim,memoria,prediction
2,8,0.1,0.1,Sun Jul 25 03:24:44 -03 2021,Sun Jul 25 03:24:45 -03 2021,2
17,0,0.1,0.1,Sun Jul 25 03:24:46 -03 2021,Sun Jul 25 03:24:52 -03 2021,1536020
1,7,0.3,0.05,Sun Jul 25 03:24:53 -03 2021,Sun Jul 25 03:24:58 -03 2021,215864
13,7,0.3,0.1,Sun Jul 25 03:24:59 -03 2021,Sun Jul 25 03:25:03 -03 2021,233098
3,1,0.3,0.05,Sun Jul 25 03:25:04 -03 2021,Sun Jul 25 03:25:09 -03 2021,130
17,1,0.2,0.01,Sun Jul 25 03:25:10 -03 2021,Sun Jul 25 03:25:17 -03 2021,143
10,1,0.2,0.05,Sun Jul 25 03:25:18 -03 2021,Sun Jul 25 03:25:22 -03 2021,160
14,1,0.2,0.05,Sun Jul 25 03:25:23 -03 2021,Sun Jul 25 03:25:27 -03 2021,129
7,1,0.1,0.01,Sun Jul 25 03:25:28 -03 2021,Sun Jul 25 03:25:32 -03 2021,144
10,8,0.3,0.01,Sun Jul 25 03:25:33 -03 2021,Sun Jul 25 03:25:36 -03 2021,2
19,7,0.1,0.05,Sun Jul 25 03:25:37 -03 2021,Sun Jul 25 03:25:43 -03 2021,245835
1,1,0.2,0.1,Sun Jul 25 03:25:44 -03 2021,Sun Jul 25 03:25:48 -03 2021,149
15,0,0.4,0.05,Sun Jul 25 03:25:49 -03 2021,Sun Jul 25 03:25:55 -03 2021,2139536
19,1,0.1,0.05,Sun Jul 25 03:25:56 -03 2021,Sun Jul 25 03:25:58 -03 2021,148
6,7,0.1,0.05,Sun Jul 25 03:25:59 -03 2021,Sun Jul 25 03:26:05 -03 2021,208216
13,1,0.2,0.01,Sun Jul 25 03:26:06 -03 2021,Sun Jul 25 03:26:14 -03 2021,152
16,1,0.2,0.01,Sun Jul 25 03:26:15 -03 2021,Sun Jul 25 03:26:22 -03 2021,143
19,0,0.3,0.1,Sun Jul 25 03:26:23 -03 2021,Sun Jul 25 03:26:29 -03 2021,1014252
18,1,0.3,0.01,Sun Jul 25 03:26:30 -03 2021,Sun Jul 25 03:26:37 -03 2021,130
6,7,0.2,0.01,Sun Jul 25 03:26:38 -03 2021,Sun Jul 25 03:26:47 -03 2021,221743
14,0,0.1,0.1,Sun Jul 25 03:26:48 -03 2021,Sun Jul 25 03:26:54 -03 2021,1618206
14,8,0.2,0.01,Sun Jul 25 03:26:55 -03 2021,Sun Jul 25 03:26:58 -03 2021,2
15,7,0.3,0.05,Sun Jul 25 03:26:59 -03 2021,Sun Jul 25 03:27:04 -03 2021,239876
8,8,0.3,0.01,Sun Jul 25 03:27:05 -03 2021,Sun Jul 25 03:27:08 -03 2021,2
5,7,0.4,0.1,Sun Jul 25 03:27:09 -03 2021,Sun Jul 25 03:27:13 -03 2021,192744
19,0,0.4,0.01,Sun Jul 25 03:27:14 -03 2021,Sun Jul 25 03:27:24 -03 2021,1286248
0,7,0.4,0.01,Sun Jul 25 03:27:25 -03 2021,Sun Jul 25 03:27:33 -03 2021,228173
3,1,0.1,0.01,Sun Jul 25 03:27:34 -03 2021,Sun Jul 25 03:27:38 -03 2021,141
5,7,0.4,0.05,Sun Jul 25 03:27:39 -03 2021,Sun Jul 25 03:27:44 -03 2021,235855
1,8,0.3,0.05,Sun Jul 25 03:27:45 -03 2021,Sun Jul 25 03:27:46 -03 2021,2
19,7,0.3,0.01,Sun Jul 25 03:27:47 -03 2021,Sun Jul 25 03:27:56 -03 2021,209229
8,1,0.1,0.05,Sun Jul 25 03:27:57 -03 2021,Sun Jul 25 03:27:59 -03 2021,140
7,7,0.1,0.01,Sun Jul 25 03:28:00 -03 2021,Sun Jul 25 03:28:10 -03 2021,207182
18,7,0.1,0.01,Sun Jul 25 03:28:11 -03 2021,Sun Jul 25 03:28:22 -03 2021,236038
13,0,0.1,0.05,Sun Jul 25 03:28:23 -03 2021,Sun Jul 25 03:28:30 -03 2021,1509866
13,8,0.1,0.01,Sun Jul 25 03:28:31 -03 2021,Sun Jul 25 03:28:34 -03 2021,2
18,8,0.1,0.05,Sun Jul 25 03:28:35 -03 2021,Sun Jul 25 03:28:37 -03 2021,2
18,0,0.4,0.1,Sun Jul 25 03:28:38 -03 2021,Sun Jul 25 03:28:43 -03 2021,1916526
3,0,0.2,0.1,Sun Jul 25 03:28:44 -03 2021,Sun Jul 25 03:28:49 -03 2021,1661353
19,7,0.2,0.05,Sun Jul 25 03:28:50 -03 2021,Sun Jul 25 03:28:56 -03 2021,250617
0,0,0.2,0.01,Sun Jul 25 03:28:57 -03 2021,Sun Jul 25 03:29:08 -03 2021,1525266
3,8,0.2,0.1,Sun Jul 25 03:29:09 -03 2021,Sun Jul 25 03:29:11 -03 2021,2
15,7,0.2,0.01,Sun Jul 25 03:29:12 -03 2021,Sun Jul 25 03:29:21 -03 2021,228956
0,1,0.4,0.05,Sun Jul 25 03:29:22 -03 2021,Sun Jul 25 03:29:26 -03 2021,231
9,8,0.3,0.1,Sun Jul 25 03:29:27 -03 2021,Sun Jul 25 03:29:29 -03 2021,2
16,8,0.1,0.01,Sun Jul 25 03:29:30 -03 2021,Sun Jul 25 03:29:32 -03 2021,2
16,0,0.4,0.1,Sun Jul 25 03:29:33 -03 2021,Sun Jul 25 03:29:38 -03 2021,1733707
7,7,0.2,0.05,Sun Jul 25 03:29:39 -03 2021,Sun Jul 25 03:29:45 -03 2021,220210
19,8,0.2,0.05,Sun Jul 25 03:29:46 -03 2021,Sun Jul 25 03:29:47 -03 2021,2
16,7,0.2,0.1,Sun Jul 25 03:29:48 -03 2021,Sun Jul 25 03:29:53 -03 2021,237394
5,7,0.3,0.01,Sun Jul 25 03:29:54 -03 2021,Sun Jul 25 03:30:02 -03 2021,240771
6,1,0.3,0.1,Sun Jul 25 03:30:03 -03 2021,Sun Jul 25 03:30:07 -03 2021,120
7,7,0.4,0.05,Sun Jul 25 03:30:08 -03 2021,Sun Jul 25 03:30:13 -03 2021,142383
1,7,0.2,0.01,Sun Jul 25 03:30:14 -03 2021,Sun Jul 25 03:30:23 -03 2021,222626
15,7,0.2,0.1,Sun Jul 25 03:30:24 -03 2021,Sun Jul 25 03:30:29 -03 2021,199776
4,0,0.4,0.01,Sun Jul 25 03:30:30 -03 2021,Sun Jul 25 03:30:39 -03 2021,1676038
9,0,0.2,0.01,Sun Jul 25 03:30:40 -03 2021,Sun Jul 25 03:30:51 -03 2021,1534179
11,7,0.4,0.1,Sun Jul 25 03:30:52 -03 2021,Sun Jul 25 03:30:56 -03 2021,212898
9,8,0.4,0.1,Sun Jul 25 03:30:57 -03 2021,Sun Jul 25 03:30:59 -03 2021,2
10,8,0.3,0.1,Sun Jul 25 03:31:00 -03 2021,Sun Jul 25 03:31:01 -03 2021,2
11,8,0.2,0.01,Sun Jul 25 03:31:02 -03 2021,Sun Jul 25 03:31:04 -03 2021,2
18,1,0.3,0.05,Sun Jul 25 03:31:05 -03 2021,Sun Jul 25 03:31:10 -03 2021,156
1,0,0.2,0.05,Sun Jul 25 03:31:11 -03 2021,Sun Jul 25 03:31:17 -03 2021,1435330
17,0,0.2,0.1,Sun Jul 25 03:31:18 -03 2021,Sun Jul 25 03:31:24 -03 2021,1495434
13,0,0.2,0.1,Sun Jul 25 03:31:25 -03 2021,Sun Jul 25 03:31:30 -03 2021,1736203
10,1,0.1,0.05,Sun Jul 25 03:31:31 -03 2021,Sun Jul 25 03:31:34 -03 2021,139
4,7,0.1,0.01,Sun Jul 25 03:31:35 -03 2021,Sun Jul 25 03:31:45 -03 2021,218305
13,0,0.4,0.1,Sun Jul 25 03:31:46 -03 2021,Sun Jul 25 03:31:52 -03 2021,1939859
3,7,0.1,0.01,Sun Jul 25 03:31:53 -03 2021,Sun Jul 25 03:32:03 -03 2021,224739
10,8,0.2,0.1,Sun Jul 25 03:32:04 -03 2021,Sun Jul 25 03:32:06 -03 2021,2
8,7,0.3,0.01,Sun Jul 25 03:32:07 -03 2021,Sun Jul 25 03:32:16 -03 2021,233349
16,1,0.1,0.1,Sun Jul 25 03:32:17 -03 2021,Sun Jul 25 03:32:18 -03 2021,145
1,8,0.3,0.01,Sun Jul 25 03:32:20 -03 2021,Sun Jul 25 03:32:22 -03 2021,2
15,7,0.3,0.1,Sun Jul 25 03:32:23 -03 2021,Sun Jul 25 03:32:27 -03 2021,204851
17,1,0.2,0.1,Sun Jul 25 03:32:28 -03 2021,Sun Jul 25 03:32:31 -03 2021,158
0,8,0.2,0.05,Sun Jul 25 03:32:32 -03 2021,Sun Jul 25 03:32:34 -03 2021,2
12,0,0.2,0.1,Sun Jul 25 03:32:35 -03 2021,Sun Jul 25 03:32:41 -03 2021,1496961
7,8,0.2,0.01,Sun Jul 25 03:32:42 -03 2021,Sun Jul 25 03:32:44 -03 2021,2
2,7,0.3,0.01,Sun Jul 25 03:32:45 -03 2021,Sun Jul 25 03:32:54 -03 2021,208916
10,7,0.4,0.01,Sun Jul 25 03:32:55 -03 2021,Sun Jul 25 03:33:03 -03 2021,232321
15,8,0.1,0.05,Sun Jul 25 03:33:04 -03 2021,Sun Jul 25 03:33:06 -03 2021,2
2,8,0.3,0.01,Sun Jul 25 03:33:07 -03 2021,Sun Jul 25 03:33:09 -03 2021,2
12,8,0.1,0.05,Sun Jul 25 03:33:10 -03 2021,Sun Jul 25 03:33:12 -03 2021,2
7,8,0.3,0.1,Sun Jul 25 03:33:13 -03 2021,Sun Jul 25 03:33:14 -03 2021,2
11,1,0.3,0.05,Sun Jul 25 03:33:15 -03 2021,Sun Jul 25 03:33:20 -03 2021,213
18,7,0.2,0.01,Sun Jul 25 03:33:21 -03 2021,Sun Jul 25 03:33:30 -03 2021,213510
10,0,0.2,0.05,Sun Jul 25 03:33:31 -03 2021,Sun Jul 25 03:33:37 -03 2021,1830293
14,1,0.1,0.05,Sun Jul 25 03:33:38 -03 2021,Sun Jul 25 03:33:41 -03 2021,145
10,7,0.3,0.01,Sun Jul 25 03:33:42 -03 2021,Sun Jul 25 03:33:50 -03 2021,231144
13,7,0.1,0.1,Sun Jul 25 03:33:51 -03 2021,Sun Jul 25 03:33:57 -03 2021,223088
17,8,0.2,0.1,Sun Jul 25 03:33:58 -03 2021,Sun Jul 25 03:33:59 -03 2021,2
8,0,0.2,0.1,Sun Jul 25 03:34:00 -03 2021,Sun Jul 25 03:34:05 -03 2021,1204628
13,8,0.1,0.1,Sun Jul 25 03:34:06 -03 2021,Sun Jul 25 03:34:08 -03 2021,2
10,0,0.1,0.01,Sun Jul 25 03:34:09 -03 2021,Sun Jul 25 03:34:21 -03 2021,1602629
17,8,0.1,0.05,Sun Jul 25 03:34:22 -03 2021,Sun Jul 25 03:34:24 -03 2021,2
11,0,0.4,0.1,Sun Jul 25 03:34:25 -03 2021,Sun Jul 25 03:34:30 -03 2021,1640607
11,7,0.4,0.01,Sun Jul 25 03:34:31 -03 2021,Sun Jul 25 03:34:39 -03 2021,209089
6,7,0.4,0.01,Sun Jul 25 03:34:40 -03 2021,Sun Jul 25 03:34:49 -03 2021,211744
17,1,0.1,0.1,Sun Jul 25 03:34:50 -03 2021,Sun Jul 25 03:34:52 -03 2021,144
7,8,0.3,0.01,Sun Jul 25 03:34:53 -03 2021,Sun Jul 25 03:34:55 -03 2021,2
2,8,0.4,0.01,Sun Jul 25 03:34:56 -03 2021,Sun Jul 25 03:34:59 -03 2021,2
9,1,0.3,0.1,Sun Jul 25 03:35:00 -03 2021,Sun Jul 25 03:35:04 -03 2021,122
8,7,0.1,0.05,Sun Jul 25 03:35:05 -03 2021,Sun Jul 25 03:35:11 -03 2021,234869
1,1,0.1,0.1,Sun Jul 25 03:35:12 -03 2021,Sun Jul 25 03:35:14 -03 2021,139
15,0,0.2,0.05,Sun Jul 25 03:35:15 -03 2021,Sun Jul 25 03:35:21 -03 2021,1384169
12,0,0.4,0.01,Sun Jul 25 03:35:22 -03 2021,Sun Jul 25 03:35:32 -03 2021,1632801
3,1,0.2,0.1,Sun Jul 25 03:35:33 -03 2021,Sun Jul 25 03:35:37 -03 2021,138
7,0,0.1,0.1,Sun Jul 25 03:35:38 -03 2021,Sun Jul 25 03:35:44 -03 2021,1522825
4,8,0.4,0.01,Sun Jul 25 03:35:45 -03 2021,Sun Jul 25 03:35:47 -03 2021,2
13,7,0.1,0.01,Sun Jul 25 03:35:48 -03 2021,Sun Jul 25 03:35:59 -03 2021,222387
13,0,0.2,0.01,Sun Jul 25 03:36:00 -03 2021,Sun Jul 25 03:36:10 -03 2021,1814243
7,7,0.3,0.05,Sun Jul 25 03:36:11 -03 2021,Sun Jul 25 03:36:16 -03 2021,319599
19,7,0.2,0.01,Sun Jul 25 03:36:17 -03 2021,Sun Jul 25 03:36:26 -03 2021,252952
17,1,0.3,0.1,Sun Jul 25 03:36:27 -03 2021,Sun Jul 25 03:36:31 -03 2021,178
3,7,0.4,0.1,Sun Jul 25 03:36:32 -03 2021,Sun Jul 25 03:36:36 -03 2021,340243
19,1,0.3,0.05,Sun Jul 25 03:36:37 -03 2021,Sun Jul 25 03:36:41 -03 2021,162
7,7,0.2,0.1,Sun Jul 25 03:36:42 -03 2021,Sun Jul 25 03:36:47 -03 2021,235595
5,0,0.3,0.05,Sun Jul 25 03:36:48 -03 2021,Sun Jul 25 03:36:54 -03 2021,1484350
6,7,0.3,0.05,Sun Jul 25 03:36:55 -03 2021,Sun Jul 25 03:37:00 -03 2021,216801
4,0,0.3,0.05,Sun Jul 25 03:37:01 -03 2021,Sun Jul 25 03:37:07 -03 2021,1382129
17,1,0.1,0.01,Sun Jul 25 03:37:08 -03 2021,Sun Jul 25 03:37:13 -03 2021,138
15,0,0.3,0.05,Sun Jul 25 03:37:14 -03 2021,Sun Jul 25 03:37:20 -03 2021,1243056
17,7,0.3,0.01,Sun Jul 25 03:37:21 -03 2021,Sun Jul 25 03:37:29 -03 2021,200279
8,1,0.3,0.05,Sun Jul 25 03:37:30 -03 2021,Sun Jul 25 03:37:34 -03 2021,111
0,0,0.1,0.01,Sun Jul 25 03:37:35 -03 2021,Sun Jul 25 03:37:48 -03 2021,1499644
3,8,0.3,0.01,Sun Jul 25 03:37:49 -03 2021,Sun Jul 25 03:37:51 -03 2021,2
0,0,0.4,0.01,Sun Jul 25 03:37:52 -03 2021,Sun Jul 25 03:38:02 -03 2021,1691122
18,0,0.4,0.05,Sun Jul 25 03:38:03 -03 2021,Sun Jul 25 03:38:09 -03 2021,1703000
5,7,0.1,0.01,Sun Jul 25 03:38:10 -03 2021,Sun Jul 25 03:38:21 -03 2021,220469
8,0,0.2,0.05,Sun Jul 25 03:38:22 -03 2021,Sun Jul 25 03:38:28 -03 2021,1470697
16,1,0.3,0.01,Sun Jul 25 03:38:29 -03 2021,Sun Jul 25 03:38:37 -03 2021,159
9,1,0.2,0.1,Sun Jul 25 03:38:38 -03 2021,Sun Jul 25 03:38:41 -03 2021,161
10,0,0.1,0.1,Sun Jul 25 03:38:42 -03 2021,Sun Jul 25 03:38:48 -03 2021,1418264
2,0,0.1,0.1,Sun Jul 25 03:38:49 -03 2021,Sun Jul 25 03:38:56 -03 2021,1557057
15,0,0.3,0.01,Sun Jul 25 03:38:57 -03 2021,Sun Jul 25 03:39:07 -03 2021,1311974
12,0,0.4,0.05,Sun Jul 25 03:39:08 -03 2021,Sun Jul 25 03:39:14 -03 2021,1617342
2,8,0.4,0.1,Sun Jul 25 03:39:15 -03 2021,Sun Jul 25 03:39:16 -03 2021,2
13,1,0.1,0.1,Sun Jul 25 03:39:17 -03 2021,Sun Jul 25 03:39:19 -03 2021,142
5,0,0.1,0.05,Sun Jul 25 03:39:20 -03 2021,Sun Jul 25 03:39:28 -03 2021,1444579
18,7,0.4,0.1,Sun Jul 25 03:39:29 -03 2021,Sun Jul 25 03:39:33 -03 2021,206509
9,8,0.3,0.01,Sun Jul 25 03:39:34 -03 2021,Sun Jul 25 03:39:37 -03 2021,2
17,7,0.4,0.1,Sun Jul 25 03:39:38 -03 2021,Sun Jul 25 03:39:42 -03 2021,233261
9,7,0.2,0.01,Sun Jul 25 03:39:43 -03 2021,Sun Jul 25 03:39:52 -03 2021,241721
7,0,0.1,0.05,Sun Jul 25 03:39:53 -03 2021,Sun Jul 25 03:40:00 -03 2021,1542034
12,1,0.2,0.1,Sun Jul 25 03:40:01 -03 2021,Sun Jul 25 03:40:05 -03 2021,152
6,0,0.1,0.01,Sun Jul 25 03:40:06 -03 2021,Sun Jul 25 03:40:18 -03 2021,1510812
